,ProjectID,ProjectTitle,ProjectDescription,TotalCost,CountyNames,CT_Codes,ProjectStatusCodes,City,CityCode,County,CountyCode,Lon_Centroid,Lat_Centroid
3370,'ATP6-08-155M,Bloomington Area Schools Pedestrian Safety Improvements,"Installation of high visibility ladder-style crosswalks, ADA-compliant driveway, sidewalk, Rapid Rectangular Flashing Beacons (RRFB) and speed feedback signage in Bloomington area.",3383000.0,San Bernardino,|08|,|Planned|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
3371,'ATP5-08-134M,Santa Ana River Trail - Phase III (ATP Cycle 5),"Construct a Class I Bike Trail to include concrete/asphalt paving, retaining walls, access ramps, slope protection, fencing, signing and striping, culverts, and steel bridge.",6880000.0,San Bernardino,|08|,|InProgress|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
3372,'ATP1-08-210M,City of Chino Hills - Los Serranos Safe Routes to School Sidewalk Project (ATP Cycle 1),Comprehensive sidewalk project to install sidewalks in the Los Serranos Neighborhood.,1732000.0,San Bernardino,|08|,|Completed|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
3373,'ATP3-08-086M,Onaga Trail Pedestrian Improvements (ATP Cycle 3),"Construction of sidewalks, curb and gutter, handicapped ramps, and driveway approaches.",971000.0,San Bernardino,|08|,|InProgress|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
3374,'ATP3-08-021S,Little League Drive Pedestrian Improvements (ATP Cycle 3),"Construct sidewalk, ADA ramps and driveways, crosswalk, signs and a cul-de-sac 450 feet east of Palm Ave. with striping and bollards at the intersection of Little League and Palm Ave.",779000.0,San Bernardino,|08|,|InProgress|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
3375,'ATP2-08-095S,Yucca Valley Elementary School Sidewalks (ATP Cycle 2),"Scope of work includes constructing curb, gutter, sidewalk, and handicap Ramps on Pueblo Trail.",1026000.0,San Bernardino,|08|,|Completed|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
3376,'ATP6-08-127M,15th Street (Avenue D to Yucaipa Blvd),"Installation of curb and gutter, sidewalk, drive approaches, drainage improvements (catch basins), and removal of handicap access barriers.",320000.0,San Bernardino,|08|,|InProgress|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
3377,'ATP1-08-197S,Safe Routes to Calimesa and Wildwood Elementary Schools (ATP Cycle 1),"In the City of Yucaipa at two locations: 1. County Line Road from 3rd St. to California St. and 2. Avenue H from 3rd St to Holmes St.  Both locations include curb, gutter and sidewalks.  County Line Road also includes bike lanes.",1027000.0,San Bernardino,|08|,|Completed|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
3378,'LSR-0822-7316,San Bernardino County Central Road and Other Roads Chip Seal and Overlay Project.,"This project will include: Pavement Rehab/Repair (Existing),Paving and/or Striping Rehab/Repair (Existing Safety)",824000.0,San Bernardino,|08|,|InProgress|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
3379,'ATP6-08-149M,"Powhatan Road Complete Streets, Apple Valley",Infill sidewalk gaps; install curb and gutter; Signage and striping; New ADA ramps; Install high visibility crosswalks; ADA compliant driveway approaches; Class III Bikeway.,1735000.0,San Bernardino,|08|,|Planned|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
3380,'ATP1-08-199M,Apple Valley: Mojave Riverwalk South (ATP Cycle 1),"Constructing a 12' wide Class I bikeway, trailhead facility construction north and south terminus, signage, and striping installation on the 2.76 mile multi use trail along the Mojave River. On September 26, 2016, the CTC approved extending the trail by .56 miles.",963000.0,San Bernardino,|08|,|Completed|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
3381,'ATP1-08-191S,Apple Valley Safe Routes to Schools (ATP Cycle 1),"In Apple Valley on Yucca Loma Road between Kasanka Trail Mojave River on the west and Apple Valley Road on the east.  Sidewalks on the north side and a paved, multi-use trail on the south side of Yucca Loma Road, a signal and intersection improvements at Havasu Road and Cochise road at Yucca Loma road, and modifying the signal and restriping the crosswalk at Apple Valley Road.  Improvements include pedestrian, school, and bike signage for Rio Vista School.",1095000.0,San Bernardino,|08|,|Completed|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
3382,'ATP3-08-085M,City Creek and Alabama Street Bikeways (ATP Cycle 3),"Design and construction of Class I and Class II bikeways, freeway under crossing, and  other bikeway and walkway enhancements including way-finding signs, bicycle parking facilities, in roadway bicycle detection systems, bikeway and walkway lights, pedestrian signal countdown heads, user rest area, crosswalks and curb ramps.",3965000.0,San Bernardino,|08|,|InProgress|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
3383,'ATP6-08-123M,Sullivan Road/Hatch Road Side Path/Bicycle Lanes,Construct 2.1 mile of paved shoulders to provide Class II bike lanes and a pedestrian walking area.,3480000.0,San Bernardino,|08|,|Planned|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
3384,'LSR-0822-4150,Year 2021/2022 Pavement Rehabilitation,"This project will include: Pavement Rehab/Repair (Existing),Paving and/or Striping Rehab/Repair (Existing Safety)",260000.0,San Bernardino,|08|,|InProgress|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
3385,'ATP2-08-172M,Active Transportation Program Planning (ATP Cycle 2),A plan to create  connectivity for non-motorized transportation.,295000.0,San Bernardino,|08|,|Completed|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
3386,'LSR-0822-5517,"Mojave Dr. Improvement Project, I-15 Southbound Ramps to El Evado Rd.","This project will include: Pavement Rehab/Repair (Existing),Pavement Improvement (New),Paving and/or Striping Rehab/Repair (Existing Safety),ADA Curb Ramp Rehab/Repair (Existing) | Project scope includes pavement reconstruction, asphalt overlays, slurry seals and access ramp upgrades.",1585000.0,San Bernardino,|08|,|Planned|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
3387,'ATP2-08-184M,Mojave Riverwalk Shared-Use Bicycle Facility (ATP Cycle 2),"A 11.1-mile shared-use path consists of Class I, II and III bikeways and pedestrian improvements.",4700000.0,San Bernardino,|08|,|Completed|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
3388,'ATP1-08-212M,City of Victorville - Interagency Safe Routes to School Projects (ATP Cycle 1),Project provides immediate infrastructure needs for multi-modal links between suggested school pedestrian routes.,4097000.0,San Bernardino,|08|,|Completed|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
3389,'LSR-0822-4705,Monte Vista Avenue Street Rehabilitation (Design Only),"This project will include: Project Scope Development,Document Preparation,Cost Estimating | Design services only.  The project will repair curb, gutter and sidewalk, upgrade traffic signal equipment, resurface the pavement, and stripe the street.",2200000.0,San Bernardino,|08|,|Planned|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
3390,'ATP6-08-135M,Foothill Boulevard Active Transportation Improvement,"ROW and construction of buffered bike lanes, ADA-compliant sidewalks, curbs and gutters; 13 ramps; lighting; landscaping; one traffic signal; and signing and striping.",9971000.0,San Bernardino,|08|,|Planned|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
3391,'ATP1-08-211M,City of Fontana - Safe Routes to Schools Project (ATP Cycle 1),"Install 2.2 miles of sidewalk and bicycle infrastructure, where none currently exist.",1624000.0,San Bernardino,|08|,|Completed|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
3392,'LSR-0822-3629,Irwin Road Pavement Preservation,This project will include: Pavement Rehab/Repair (Existing) | Pavement Preservation,42000.0,San Bernardino,|08|,|InProgress|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
3393,'LSR-0822-3627,Pavement Preservation Project,This project will include: Placement of pavement preservation techniques on existing roadways.,500000.0,San Bernardino,|08|,|Planned|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
3394,'ATP5-08-129M,"Pedestrian, Bicycle, and Safe Routes to Schools Corridors (SR2S), Barstow (ATP Cycle 5)","Reduces stresses along corridors adjacent to eight schools through the implementation of safety improvements, speed-reduction measures and bike/pedestrian infrastructure.",6902000.0,San Bernardino,|08|,|Planned|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
3395,'ATP1-08-209M,City of Barstow's Active Transportation Plan (ATP Cycle 1),Increase bicycle and pedestrian access.  Increased travel by cycling and walking.  Routine accommodation in transportation and land use planning improved bicycle and pedestrain safety.,300000.0,San Bernardino,|08|,|Completed|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
3396,'LSR-0822-4760,Shore Street paving rehabilitation,This project will include: Right of Way,0.0,San Bernardino,|08|,|Planned|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
3397,'LSR-0822-4759,Five Mile Road Rehabilitation Project,"This project will include: Pavement Rehab/Repair (Existing),Paving and/or Striping Rehab/Repair (Existing Safety) | Remove & Replace | Removed project in Expenditure Report 17/18(no longer RMRA funded). Intended to use FY 19/20 RMRA funds.",0.0,San Bernardino,|08|,|Planned|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
3398,'LSR-0822-4758,River Road Shore Street to Jack Smith Park entrance rehabilitation project,This project will include: Crack seal and slurry,0.0,San Bernardino,|08|,|Planned|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
3399,'ATP6-08-213M,City of Needles Schools and Seniors Sidewalk Project,"Sidewalk gap connection project for school and senior safety. Funding request includes pre-construction and construction funds for curb, gutter, sidewalk, and curb ramps.",1658000.0,San Bernardino,|08|,|Planned|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
3400,'ATP2-08-176M,"In-Fill Sidewalks, Curbs and Gutters Improvement Project (ATP Cycle 2)",In fill Sidewalk repair and replacement and curb and gutter repair and replacement.,484000.0,San Bernardino,|08|,|Completed|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
3401,'LSR-0822-5034,2020/2021 Street Overlay & Reconstruction Project,"This project will include: Document Preparation,Bicycle Lane (New),Sidewalk and/or Crosswalk Rehab/Repair (Existing),Traffic Signals, Lights, and/or Signage Installation (New Safety),Bicycle Lane Rehab/Repair (Existing),Preliminary Design,Sidewalk and/or Crosswalk Installation (New),Project Scope Development,Storm Drain/Culvert Installation (New),Environmental Study/Documents,ADA Curb Ramp Installation (New),Paving and/or Striping Rehab/Repair (Existing Safety),Storm Drain and/or Culvert Rehab/Repair (Existing),Pavement Improvement (New),Paving and/or Striping Installation (New Safety),Traffic Signals, Lights, and/or Signage Rehab/Repair (Existing Safety),ADA Curb Ramp Rehab/Repair (Existing),Cost Estimating,Pavement Rehab/Repair (Existing)",24000000.0,San Bernardino,|08|,|InProgress|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
3402,'LSR-0822-5028,Annual Street Overlay Project,"This project will include: Cost Estimating,Document Preparation,ADA Curb Ramp Rehab/Repair (Existing),Sidewalk and/or Crosswalk Installation (New) | Pavement rehabilitation: Cold Milling and Asphalt Concrete Surface Course, Full Depth AC removal and re-construction, Full Depth Reclamation including in-place pulverization and mixing of the existing pavement to create a stabilized base, Cold In-Place Recycling of existing pavement, followed by construction of an AC Surface Course. | Addition of new and/or repair/upgrade of curbs and gutters, cross gutters, catch basins, and culverts.    Addition of and/or repair/upgrade of ADA curb ramps; and addition of new sidewalks and/or repair/replacement of damaged sidewalks. Replacing/Upgrading traffic striping and pavement markings.",2900000.0,San Bernardino,|08|,|InProgress|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
3403,'ATP6-08-134M,Rialto Pacific Electric Trail Extension,"Extends the PE Trail, a regional multi-use trail, with a Class I multi-use trail along a rail-to-trail corridor through the City of Rialto.",7822000.0,San Bernardino,|08|,|Planned|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
3404,'ATP2-08-092S,Etiwanda Corridor Improvements (ATP Cycle 2),"Install bike lanes, bicycle detection, ADA compliant pedestrian push buttons, high visibility crosswalks, rapid rectangular flashing beacons, new sidewalk, repaint existing crosswalks, and upgrade existing curb ramps.",850000.0,San Bernardino,|08|,|Completed|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
3405,'ATP1-08-194S,City of Rialto Safe Routes to School Program (ATP Cycle 1),"The City of Rialto Unified School District Safe Route to School  program that promotes the 5E's Engineering, Education, Encouragement, Enforcement and Evaluation for  all 29 schools.  The objective is to encourage safe walking and bicycling to school; reduce GHG emission and improve health and well being of the community.",1450000.0,San Bernardino,|08|,|Completed|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
3406,'ATP6-08-108M,City of Upland Mobility Master Plan,"A Mobility Master Plan will be prepared that evaluates existing conditions, closes critical gaps in pedestrian, bicycle and transit infrastructure, and prioritizes ATP projects.",,San Bernardino,|08|,|InProgress|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
3407,'LSR-0822-4819,ATP Cycle 4 (Construction Match Costs),This project will include: Maintenance Program Plan Development,11353727.0,San Bernardino,|08|,|InProgress|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
3408,'ATP2-08-177M,Safe Routes to School Infrastructure Improvement Project- El Camino Elementary School (ATP Cycle 2),"Construct two intersection chokers with Rectangular Rapid Flashing Beacons RRFB, raised median with RRFB, detectable warning surfaces, handicap ramps, striping, and ADA compliant driveways.",400000.0,San Bernardino,|08|,|Completed|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
3409,'ATP1-08-193S,Safe Routes to School Active Transportation at Four Elementary Schools (ATP Cycle 1),"In the City of Ontario targeting four local elementary schools.  Construct missing sidewalks, curb and gutter, street paving and acquiring right of way at two locations near each school.",1164000.0,San Bernardino,|08|,|Completed|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
3410,'ATP3A-08-087M,East Valley Corridor Bike Route Interconnect Project (ATP Cycle 3A),"Installation of a class I bikeway across the Santa Ana River connecting to Highland and San Bernardino. Installation of Class IV Cycletrack on San Bernardino Avenue connecting DAC to extended destinations, existing trails and SART. Installation of Class II lanes along Alabama Street connecting shopping, employment, and SART.",2640000.0,San Bernardino,|08|,|Planned|,Ontario,ONT,San Bernardino,SBD,-117.6064399,34.03928523
